Temps;EA0;Temps;EA1;Temps;I
9.4E-5;0.233554303646088;9.4E-5;0.530672036111355;9.4E-5;0.062805480013291
9.5E-5;0.22859562933445;9.5E-5;0.550528816878796;9.5E-5;0.0462340352435907
9.6E-5;0.233554303646088;9.6E-5;0.575349792838097;9.6E-5;0.059491191059351
9.7E-5;0.233554303646088;9.7E-5;0.600170768797398;9.7E-5;0.062805480013291
9.8E-5;0.22859562933445;9.8E-5;0.620027549564838;9.8E-5;0.0644626244902611
9.9E-5;0.218678280711174;9.9E-5;0.634920135140419;9.9E-5;0.0777197803060214
0.0001;0.218678280711174;0.0001;0.65974111109972;0.0001;0.0644626244902611
0.000101;0.208760932087898;0.000101;0.66966950148344;0.000101;0.0826912137369315
0.000102;0.208760932087898;0.000102;0.694490477442741;0.000102;0.0893197916448116
0.000103;0.208760932087898;0.000103;0.714347258210182;0.000103;0.0860055026908716
0.000104;0.198843583464622;0.000104;0.734204038977623;0.000104;0.0843483582139015
0.000105;0.193884909152985;0.000105;0.754060819745064;0.000105;0.0710912023981412
0.000106;0.193884909152985;0.000106;0.773917600512505;0.000106;0.0744054913520813
0.000107;0.193884909152985;0.000107;0.793774381279945;0.000107;0.0810340692599614
0.000108;0.188926234841347;0.000108;0.813631162047386;0.000108;0.0710912023981412
0.000109;0.188926234841347;0.000109;0.843416333198547;0.000109;0.0760626358290513
0.00011;0.188926234841347;0.00011;0.863273113965988;0.00011;0.0777197803060214
0.000111;0.183967560529709;0.000111;0.888094089925289;0.000111;0.0810340692599614
0.000112;0.183967560529709;0.000112;0.91291506588459;0.000112;0.0860055026908716
0.000113;0.174050211906433;0.000113;0.91787926107645;0.000113;0.0909769361217817
0.000114;0.169091537594795;0.000114;0.942700237035751;0.000114;0.0909769361217817
0.000115;0.164132863283157;0.000115;0.957592822611332;0.000115;0.0793769247829914
0.000116;0.164132863283157;0.000116;0.987377993762493;0.000116;0.100919802983602
0.000117;0.159174188971519;0.000117;1.00723477452993;0.000117;0.100919802983602
0.000118;0.154215514659882;0.000118;1.03205575048923;0.000118;0.0860055026908716
0.000119;0.159174188971519;0.000119;1.05687672644854;0.000119;0.0893197916448116
0.00012;0.154215514659882;0.00012;1.07176931202412;0.00012;0.0810340692599614
0.000121;0.149256840348244;0.000121;1.10155448317528;0.000121;0.0777197803060214
0.000122;0.154215514659882;0.000122;1.12637545913458;0.000122;0.0777197803060214
0.000123;0.154215514659882;0.000123;1.15616063028574;0.000123;0.0760626358290513
0.000124;0.149256840348244;0.000124;1.17105321586132;0.000124;0.0926340805987517
0.000125;0.149256840348244;0.000125;1.19587419182062;0.000125;0.0826912137369315
0.000126;0.139339491724968;0.000126;1.22069516777992;0.000126;0.102576947460572
0.000127;0.139339491724968;0.000127;1.2355877533555;0.000127;0.0992626585066319
0.000128;0.129422143101692;0.000128;1.2604087293148;0.000128;0.107548380891482
0.000129;0.129422143101692;0.000129;1.28522970527411;0.000129;0.107548380891482
0.00013;0.129422143101692;0.00013;1.31005068123341;0.00013;0.107548380891482
0.000131;0.129422143101692;0.000131;1.33983585238457;0.000131;0.100919802983602
0.000132;0.129422143101692;0.000132;1.36465682834387;0.000132;0.0909769361217817
0.000133;0.124463468790054;0.000133;1.38451360911131;0.000133;0.0876626471678416
0.000134;0.124463468790054;0.000134;1.41429878026247;0.000134;0.0826912137369315
0.000135;0.124463468790054;0.000135;1.43911975622177;0.000135;0.0710912023981412
0.000136;0.129422143101692;0.000136;1.47386912256479;0.000136;0.0942912250757217
0.000137;0.129422143101692;0.000137;1.49869009852409;0.000137;0.0876626471678416
0.000138;0.124463468790054;0.000138;1.52847526967525;0.000138;0.0976055140296618
0.000139;0.119504794478416;0.000139;1.55329624563456;0.000139;0.0992626585066319
0.00014;0.119504794478416;0.00014;1.57811722159386;0.00014;0.107548380891482
0.000141;0.114546120166779;0.000141;1.60293819755316;0.000141;0.115834103276332
0.000142;0.114546120166779;0.000142;1.63272336870432;0.000142;0.115834103276332
0.000143;0.114546120166779;0.000143;1.66250853985548;0.000143;0.109205525368452
0.000144;0.114546120166779;0.000144;1.69229371100664;0.000144;0.105891236414512
0.000145;0.109587445855141;0.000145;1.71711468696594;0.000145;0.0860055026908716
0.000146;0.109587445855141;0.000146;1.7468998581171;0.000146;0.0959483695526918
0.000147;0.114546120166779;0.000147;1.78164922446012;0.000147;0.0893197916448116
0.000148;0.114546120166779;0.000148;1.81639859080315;0.000148;0.0893197916448116
0.000149;0.119504794478416;0.000149;1.85114795714617;0.000149;0.0959483695526918
0.00015;0.124463468790054;0.00015;1.88589732348919;0.00015;0.107548380891482
0.000151;0.119504794478416;0.000151;1.91568249464035;0.000151;0.105891236414512
