Temps;EA0;Temps;EA1;Temps;I
0.000538;-1.05074234306812;0.000538;-5.81853361427784;0.000538;-0.352524433284998
0.00054;-1.02594897150993;0.00054;-5.848318785429;0.00054;-0.363958730176091
0.000542;-1.00611427426338;0.000542;-5.88803234696388;0.000542;-0.375890170410275
0.000544;-0.991238251328468;0.000544;-5.93271010369062;0.000544;-0.386330180615187
0.000546;-0.971403554081917;0.000546;-5.96745947003365;0.000546;-0.393290187418461
0.000548;-0.94165150821209;0.000548;-5.98235205560923;0.000548;-0.406713057681918
0.00055;-0.911899462342262;0.00055;-6.00220883637667;0.00055;-0.41765021122992
0.000552;-0.877188742160797;0.000552;-6.01710142195225;0.000552;-0.433558798208833
0.000554;-0.857354044914246;0.000554;-6.04192239791155;0.000554;-0.435050228238106
0.000556;-0.837519347667694;0.000556;-6.06674337387085;0.000556;-0.444993095099926
0.000558;-0.797849953174591;0.000558;-6.06674337387085;0.000558;-0.453444531932473
0.00056;-0.768097907304764;0.00056;-6.07170756906271;0.00056;-0.457918822020292
0.000562;-0.738345861434937;0.000562;-6.08163595944643;0.000562;-0.474821695685387
0.000564;-0.693717792630196;0.000564;-6.06674337387085;0.000564;-0.478301699087024
0.000566;-0.65900707244873;0.000566;-6.06177917867899;0.000566;-0.489238852635026
0.000568;-0.629255026578903;0.000568;-6.06177917867899;0.000568;-0.487747422605753
0.00057;-0.5895856320858;0.00057;-6.04192239791155;0.00057;-0.494707429409027
0.000572;-0.559833586215973;0.000572;-6.03695820271969;0.000572;-0.502661722898483
0.000574;-0.510246843099594;0.000574;-6.00717303156853;0.000574;-0.509124586358666
0.000576;-0.470577448606491;0.000576;-5.98731625080109;0.000576;-0.516084593161941
0.000578;-0.420990705490112;0.000578;-5.94760268926621;0.000578;-0.523541743308306
0.00058;-0.386279985308647;0.00058;-5.91781751811504;0.00058;-0.522050313279033
0.000582;-0.346610590815544;0.000582;-5.88803234696388;0.000582;-0.526027460023761
0.000584;-0.301982522010803;0.000584;-5.848318785429;0.000584;-0.525033173337579
0.000586;-0.267271801829338;0.000586;-5.81853361427784;0.000586;-0.531496036797762
0.000588;-0.227602407336235;0.000588;-5.77882005274296;0.000588;-0.538456043601036
0.00059;-0.178015664219856;0.00059;-5.7242139056325;0.00059;-0.535970326885581
0.000592;-0.118511572480202;0.000592;-5.65471517294645;0.000592;-0.539947473630309
0.000594;-0.0887595266103745;0.000594;-5.61500161141157;0.000594;-0.532987466827035
0.000596;-0.0441314578056335;0.000596;-5.56535965949297;0.000596;-0.5404446169734
0.000598;-0.00446206331253052;0.000598;-5.51075351238251;0.000598;-0.533484610170126
0.0006;0.0451246798038483;0.0006;-5.44125477969646;0.0006;-0.535970326885581
0.000602;0.0847940742969513;0.000602;-5.38168443739414;0.000602;-0.5404446169734
0.000604;0.13438081741333;0.000604;-5.30722150951624;0.000604;-0.534478896856308
0.000606;0.179008886218071;0.000606;-5.2377227768302;0.000606;-0.532987466827035
0.000608;0.208760932087898;0.000608;-5.17815243452787;0.000608;-0.528513176739216
0.00061;0.253389000892639;0.00061;-5.10368950664997;0.00061;-0.52553031668067
0.000612;0.302975744009018;0.000612;-5.02426238358021;0.000612;-0.520061739906669
0.000614;0.347603812813759;0.000614;-4.93490687012672;0.000614;-0.516084593161941
0.000616;0.382314532995224;0.000616;-4.87037233263254;0.000616;-0.514096019789577
0.000618;0.436859950423241;0.000618;-4.76612423360348;0.000618;-0.513101733103394
0.00062;0.466611996293068;0.00062;-4.69662550091743;0.00062;-0.497690289467573
0.000622;0.501322716474533;0.000622;-4.61719837784767;0.000622;-0.4961988594383
0.000624;0.545950785279274;0.000624;-4.52287866920233;0.000624;-0.484764562547207
0.000626;0.585620179772377;0.000626;-4.4384873509407;0.000626;-0.484764562547207
0.000628;0.620330899953842;0.000628;-4.35906022787094;0.000628;-0.479295985773206
0.00063;0.660000294446945;0.00063;-4.25481212884188;0.00063;-0.472833122313023
0.000632;0.704628363251686;0.000632;-4.15552822500467;0.000632;-0.463387398794293
0.000634;0.709587037563324;0.000634;-4.09595788270235;0.000634;-0.447975955158472
0.000636;0.764132454991341;0.000636;-3.97681719809771;0.000636;-0.440021661669016
0.000638;0.78892582654953;0.000638;-3.89739007502794;0.000638;-0.433061654865742
0.00064;0.818677872419357;0.00064;-3.80803456157446;0.00064;-0.429084508121014
0.000642;0.848429918289185;0.000642;-3.71371485292912;0.000642;-0.416655924543738
0.000644;0.893057987093926;0.000644;-3.59457416832447;0.000644;-0.403233054280281
0.000646;0.917851358652115;0.000646;-3.51018285006285;0.000646;-0.390307327359915
0.000648;0.932727381587028;0.000648;-3.43075572699308;0.000648;-0.382353033870459
0.00065;0.95256207883358;0.00065;-3.3414002135396;0.00065;-0.369427306950092
0.000652;0.977355450391769;0.000652;-3.24708050489426;0.000652;-0.361473013460636
0.000654;1.00214882194996;0.000654;-3.15276079624891;0.000654;-0.350535859912634
0.000656;1.02694219350815;0.000656;-3.05844108760357;0.000656;-0.340095849707723
